id,lessionID,userID,is_display,isSupport,checkbox,area,dr_related,amd_related,hr_related,pm_related
LESCONFIG_fca2ad929dbb3ccede2da2cd954c40c9a,seh,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,false,0,0,0,1,0,1
LESCONFIG_f69a8f2bbc1dee935aab629caaf9684bf,rd,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,true,1,0,0,0,1,1
LESCONFIG_3d78bd8957a0baa9d0ab95c1d0963da5c,mc,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,false,0,0,1,0,0,0
LESCONFIG_e07a4ed098898b959b280cc9dcdbdcbd9,fs,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,0,0,1,0,1,0
LESCONFIG_6a5d9b3ce9a0bdbbba487c5d2d87398ec,lc,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,false,0,0,1,0,1,1
LESCONFIG_49da62ba7bd6b322499cb8b9ccdabd89b,ca,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,1,3,0,1,1,1
LESCONFIG_f0bd5b5ccdba1c6b089b89b7a80c4c9bc,ma,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,false,0,0,1,0,1,1
LESCONFIG_6c86a996b88aac96dc91a95a8890c2bce,hma,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,2,2,0,1,0,0
LESCONFIG_b6edb9c12d6bdba5719f8f191bad8ebad,he,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,1,1,0,0,1,1
LESCONFIG_994e393f4bc7cd987a5a9db8bc7a2bf59,cw,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,1,1,1,1,1
LESCONFIG_80526db29cd6d9b91c9d92a9b4b371bde,ds,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,false,0,3,0,1,0,1
LESCONFIG_ae099a9dd3fccd0ec8663ffb93908b9cc,an,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,0,3,1,1,0,1
LESCONFIG_b2c0b6932800adb276ef51d97aa88cc98,taf,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,2,0,1,1,0
LESCONFIG_f9bddb8b0b8cb4b93d9ab32ed988bdc0a,nvfp,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,2,0,0,0,1,1
LESCONFIG_aebac2bdcb5242b89dcb40bad45d8baa8,pvh,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,2,1,1,1,0,1
LESCONFIG_2a7d99c1eccc9babfd5b18a5b328d8dd7,ls,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,1,1,1,1,0
LESCONFIG_75f9c9cddbaccfece09c2d9ab1bad9baa,IRMA,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,0,2,0,1,0,1
LESCONFIG_2099afc92dabdacaccabce39772fecabb,vb,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,0,3,1,0,0,0
LESCONFIG_eeaccfc9d5399ad0dd3d88bc0494cd55b,ode,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,3,1,1,1,1
LESCONFIG_2cdbe9d8356dacbddb15c0cdc788dddbc,awo,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,false,2,0,1,1,0,0
LESCONFIG_f8da93ddddcc8bc2a91ab928c8b91d971,gea,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,2,1,0,1,0
LESCONFIG_88a90a9089d8ac4659ffda99b28ec9cac,sp,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,false,0,0,1,1,1,0
LESCONFIG_2ebc4c725c9baf9cadbab79cbd13abddb,aavr,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,1,3,0,1,0,1
LESCONFIG_0000aa22c1bacef8b9d912faaa312dcca,acdr,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,false,2,3,0,1,0,1
LESCONFIG_16990adad4c1e3979d7c40db91dddd0dc,pd,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,2,0,0,1,1,1
LESCONFIG_2bc06eacbb4bc8f51c62a592fc861df9d,sh,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,false,0,2,0,1,1,1
LESCONFIG_c782d4bcc9cbabbbddbbb7ad8ba6a496a,seh,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,3,1,1,0,1
LESCONFIG_696342d6cbcd9babefda4e0764d242a29,rd,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,true,1,3,0,0,1,0
LESCONFIG_72ada48671cb98b9cc04ddadc7da294a7,mc,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,0,0,1,0,1
LESCONFIG_91dd1ccbcd1b3ade918f919b677d3acc3,fs,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,false,0,2,1,0,0,0
LESCONFIG_df0c389928c44aad9adacdcf695ce7cdb,lc,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,false,true,0,1,0,0,1,0
LESCONFIG_a2d4990b10eddbc9ba6ac9c1ddcd819d4,ca,USER_0fc9faa919abcd8ddb9d7bd9c886cddbc,true,false,1,0,1,1,0,0
LESCONFIG_5d819c393c84cdc0bfbeb3dd49d9ae919,ma,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,0,2,1,0,0,0
LESCONFIG_c9aceb6c04dcdbe90cc3c53b9ab9ade96,hma,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,2,2,1,0,1,1
LESCONFIG_287deb70da79ccb998abc3abfca8dcac7,he,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,1,1,0,0,0,0
LESCONFIG_a9d2c6dbcc898bdb9803eceab9b7a9b62,cw,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,true,0,3,0,0,1,0
LESCONFIG_48aaa3b3bda4ccab68cb3ccab3c1bfc2b,ds,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,true,0,2,0,1,1,0
LESCONFIG_d35ab60de8b09d929f07b996b9ddd9909,an,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,0,3,1,0,0,1
LESCONFIG_f8c23ba5dfcbaac9a6cd1caccbf12db89,taf,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,0,3,0,1,0,1
LESCONFIG_42845d6dacb993d9da829e3fb94abaa9b,nvfp,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,2,0,1,0,0,1
LESCONFIG_c9bcbbfbaab9c09393d5addc2dbddd9cb,pvh,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,2,3,0,0,0,1
LESCONFIG_8d37b9b89c22baba8db9baaba1bd4f1c3,ls,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,0,2,1,1,1,0
LESCONFIG_cb3bc4ad5c0adcaccdb6dddbcc9c4a9cb,IRMA,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,0,3,0,0,1,1
LESCONFIG_6897c235663affaa9dccb76c09ad19a0d,vb,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,0,0,1,1,1,0
LESCONFIG_6f9a5d9eb1c026db9bcc7a76d88b0146a,ode,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,0,3,0,1,1,0
LESCONFIG_9ec96905fd4cbd1c79c8bab46c5eb222d,awo,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,2,2,0,1,0,0
LESCONFIG_0bc801b0b83a89d22add9b4cfafc8823a,gea,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,0,1,1,0,0,0
LESCONFIG_87ca3b2ab80b7d9cddc22b1718e4acda7,sp,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,0,0,0,1,0,0
LESCONFIG_79a6d3bbeadb90fd96cbadccad8784a4c,aavr,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,1,1,1,0,0,1
LESCONFIG_62578e91098fd68acbb31a8cb3398d4b7,acdr,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,2,2,0,1,0,0
LESCONFIG_cae9bb3ef3b9ec7a99dc9e24382b8812b,pd,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,2,2,0,0,1,0
LESCONFIG_892ca4aaccadcabcd099a92bb9bbcb60d,sh,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,0,2,0,0,0,0
LESCONFIG_1be8accbbdd905651cbd8cd9bedadac9a,seh,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,0,1,1,0,0,0
LESCONFIG_d2a69c9dd9d9c4bb469af99d9ecb2dbe9,rd,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,false,1,0,0,0,0,1
LESCONFIG_999e8d2c91b1b7c166b1aa8c965899bd3,mc,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,true,0,1,1,0,1,0
LESCONFIG_7139aba9bab91a00a039abe8cdaaf95dd,fs,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,true,0,3,1,1,1,0
LESCONFIG_aa50ad3bfdbb4adcd98c19d83dcac9aae,lc,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,true,true,0,3,1,1,0,1
LESCONFIG_5ad97e5ea0bdea9dad96779bd1a99732a,ca,USER_64b9b94ba29a0779d9d93bc6ae92cd9be,false,false,1,2,1,1,1,1
LESCONFIG_fd0ba6dddddba52f3bddcb4694d9f9c7a,ma,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,2,1,1,1,0
LESCONFIG_dddcdabbb3af0b990e8d4bd269d79c968,hma,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,true,2,1,0,1,1,0
LESCONFIG_0bb8d129bbd97d9782f38d3e9da4a99a8,he,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,1,1,0,0,1,1
LESCONFIG_be9d6fbcc4ca279f8839ac29b09b8ccda,cw,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,2,0,1,1,0
LESCONFIG_0dbd2bb2cc5bca2492a9f99cfbc9b7993,ds,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,1,1,1,0,0
LESCONFIG_b69a5994bc29ade8609bd02496edb0cca,an,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,true,0,0,0,0,1,1
LESCONFIG_b0939ca7c94bbdaaaccb3accbc958a318,taf,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,true,0,3,1,1,0,0
LESCONFIG_2a80d8d999ad6c8d4a99bd3d3abbddc13,nvfp,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,2,0,0,0,0,0
LESCONFIG_1958bad313ec4fb94ac6e2240baca0d93,pvh,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,2,1,1,1,1,0
LESCONFIG_29b9a7cfecd859bf74ecdaa8dc876aebd,ls,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,1,1,1,1,0
LESCONFIG_299d91987d6abd9dbacc7cd89b6daa9dd,IRMA,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,1,1,1,1,1
LESCONFIG_69c58dc6c5058aacf7729a52c982c5adb,vb,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,true,0,0,0,0,1,1
LESCONFIG_faca9bbd1cc5a9abcaaa1bc8bc5c9dabc,ode,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,0,3,0,0,1,1
LESCONFIG_4ca3bc920ddacc8a5cf9bcbc86c3bdabc,awo,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,2,2,1,1,0,1
LESCONFIG_4bc49cd5f7d54e91abc4a8b45caca994b,gea,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,1,0,1,1,0
LESCONFIG_d648b989250d4d02e799bdbda9bcd1e98,sp,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,0,1,1,0,1
LESCONFIG_4ad0b8bb8eab9de76ba9bdc2cdcebbd7b,aavr,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,true,1,3,1,0,1,1
LESCONFIG_fab1a9a9cbb9bad6ab1b8027eb9ca3a16,acdr,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,2,1,0,0,0,0
LESCONFIG_8419ac9cfcdadecd7bd2844c0ab6df9ea,pd,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,2,3,0,0,1,0
LESCONFIG_2ab300b0d2eeb1b992dcdd1fd9ad98ac7,sh,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,true,0,2,0,0,1,1
LESCONFIG_f25191cceda4a8d297a999a2d39bccf9c,seh,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,true,0,3,0,1,1,1
LESCONFIG_3da9c4c8b698a9bcdcdc59d1accc289aa,rd,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,1,0,0,0,1,1
LESCONFIG_a998998fcdca295b8aecbdb6dc0cbad89,mc,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,true,0,1,1,1,0,0
LESCONFIG_18bc9bc50ddc8385aa9a9bcba1bbdd4bb,fs,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,true,false,0,1,0,1,0,0
LESCONFIG_eec5ad4dc9dda2a8abbc67c0bc8c2a9ec,lc,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,0,3,0,1,1,0
LESCONFIG_0d88c8eed99bad3d61daa38cd33ca94c9,ca,USER_59d99effd7b99d8ca98cbdcf7bc9a2dab,false,false,1,2,0,0,1,0
LESCONFIG_7a56a5ac9dafdbcdd6ab9c9adab01fd65,ma,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,true,0,0,1,0,0,0
LESCONFIG_ca218c2b01aba8cb8b6b9b571be28ebdc,hma,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,true,2,3,0,0,1,0
LESCONFIG_bb9aa4c5a0b6a923f9a95ae38c39b2cbd,he,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,true,1,3,1,0,0,1
LESCONFIG_69dff4c92a88cc5c27bf4c3e998da3dd5,cw,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,true,0,1,0,1,1,0
LESCONFIG_7c9ca96d7db5ac8c9b87b4d70dafcd9b8,ds,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,false,0,0,0,0,1,0
LESCONFIG_bb9ca4fad3d1eecd3858abbb548974298,an,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,true,0,1,0,0,0,0
LESCONFIG_75bc1e6b209a8cb92ca91c29cabd1acef,taf,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,false,0,0,1,1,1,0
LESCONFIG_aab937caf8a072d8a3b812d9a0efbd4ab,nvfp,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,false,2,3,0,0,1,0
LESCONFIG_1a06729947d02a6d49f75aae05deb7498,pvh,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,true,2,2,0,1,1,1
LESCONFIG_44959dab8687cdc68cbcdaba43b2ab99a,ls,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,0,3,1,1,1,0
LESCONFIG_6db47a396edd6f4d160a0acb08bcb8ebd,IRMA,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,0,3,1,0,1,1
LESCONFIG_79cc5a14ea92ebbcda290d8acd7575dad,vb,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,true,0,2,0,0,1,0
LESCONFIG_5c88a853eadd0397965cd0bda15a8cf64,ode,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,0,1,1,0,0,0
LESCONFIG_58dc9ad3bb48cbd6aa1ddd9cbdacb9fb9,awo,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,2,1,1,1,1,0
LESCONFIG_9ae268d983dddbb9eb4bddc3095a1ce40,gea,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,false,0,0,1,0,1,0
LESCONFIG_a982c3d9fbdd5fcd5d5ac0b91cbbd9a19,sp,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,true,0,1,1,0,1,1
LESCONFIG_62d4139f8a8bbabdcbab99d1cdcc9ebdc,aavr,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,false,1,2,0,1,1,1
LESCONFIG_fa9d99a6b9bababb98d2c938d378d0bac,acdr,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,true,2,3,1,1,1,1
LESCONFIG_3eabb57ccdc28bdeb9a99b96f97faaaaa,pd,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,false,2,1,1,0,1,1
LESCONFIG_dbdc9aeaae99fabfcb4cbadb87a203d98,sh,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,true,0,3,0,1,1,1
LESCONFIG_1de33d6b79c96d9b89b4cbc431da5696a,seh,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,true,0,3,1,0,0,1
LESCONFIG_4a9a8cc250dbd49589abbd06a2afdb99b,rd,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,1,0,1,1,1,0
LESCONFIG_643cc956a698a7d0cd7cf0bc5caa8dddc,mc,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,0,2,0,0,0,1
LESCONFIG_46abb9dc599ddaeacc8a90cd6b9899038,fs,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,0,2,1,0,0,0
LESCONFIG_9062ddd4c6c1caaeabdaba7b8a9c9f2df,lc,USER_dca81d2c1aadaa68c8d09b9aacbeda406,false,false,0,2,0,1,1,1
LESCONFIG_64c908bd10bccdbbc8cdabaabcd21bc9b,ca,USER_dca81d2c1aadaa68c8d09b9aacbeda406,true,true,1,3,1,1,0,1
LESCONFIG_8aa79c6dcaadacfaddf2894acaddeccba,ma,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,0,2,0,0,1,1
LESCONFIG_2dca9b3999cb927da9b9819c9af8817a2,hma,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,2,3,1,0,0,1
LESCONFIG_fd8eccd2b5d3bab86dc9ebd3665c19926,he,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,1,0,1,1,0,0
LESCONFIG_9b791a04448b1bd099bddc6cac60bb3ba,cw,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,1,0,1,1,0
LESCONFIG_cbb300aab6ddbe89a92019bfc32aabccd,ds,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,true,0,3,0,1,0,1
LESCONFIG_0c5dacaa5a8bacacb9d9acade8a0ccd4d,an,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,true,0,2,0,1,1,1
LESCONFIG_4b98c1acd45b84a9c5dd89ad9dbdd187d,taf,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,false,0,0,0,0,0,1
LESCONFIG_552783ad4ca676ecdc18ccc9cdc3c6497,nvfp,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,2,2,0,1,0,1
LESCONFIG_0f8a7bbb1813daa754d1ca8dccc9575df,pvh,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,2,3,0,1,1,1
LESCONFIG_7c3ed6dadd959add5b94bdc9b77d8a96b,ls,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,false,0,3,0,1,0,0
LESCONFIG_bdac38db9365a73cd9f9695a791b4aa4a,IRMA,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,1,1,0,0,0
LESCONFIG_3ccd9fda868c6d599420d4d80acdbbbc8,vb,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,0,0,1,1,1,1
LESCONFIG_29d98bc96db7cc82a399d72c99e89058b,ode,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,2,0,0,1,1
LESCONFIG_3ef80bc186ad7d0b639786cc74b88dda4,awo,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,2,3,1,0,0,1
LESCONFIG_abeda4b7bdddff6de89ddb2bbdcddc6c9,gea,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,1,0,0,1,0
LESCONFIG_fd67d629caad8c0cc69fc70945fdf20be,sp,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,0,2,0,1,0,0
LESCONFIG_2bcd91dc94aeda8dc5aeeb999bd7ca9b9,aavr,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,1,2,0,0,0,1
LESCONFIG_9ca6bcdb33a41be9dcdc5b15eba88ce6d,acdr,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,2,0,0,0,1,1
LESCONFIG_ec9c7cc99d9b89cab5e4b84adb81caad2,pd,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,true,2,3,0,0,1,0
LESCONFIG_f78ca88dfcceba887caa33f9cd71ae898,sh,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,2,1,0,1,0
LESCONFIG_52d87bcd1066bcd99ddcb2b7dc01b591f,seh,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,3,1,1,0,1
LESCONFIG_10eda9dba5c399e68dbb54bab499956ac,rd,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,false,1,0,0,1,1,0
LESCONFIG_efe6dd838da03c5b7d63cdb7aaa9bc6ed,mc,USER_faea9bbab8ad1d3c39dca65a31db26dc9,false,true,0,3,1,1,1,0
LESCONFIG_aac2bbbc8f96c3ff898c8dc41da76df99,fs,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,0,1,1,1,0
LESCONFIG_63cdb004b91e0d2aaadcaa8c5ddbdaad7,lc,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,true,0,3,1,1,0,1
LESCONFIG_6ab1d3889211bb9ddb9d6a5a8beddbcdb,ca,USER_faea9bbab8ad1d3c39dca65a31db26dc9,true,false,1,0,0,0,0,1
LESCONFIG_39cda6d601cabcd768acbaea2be5d3892,ma,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,0,3,0,1,0,1
LESCONFIG_b929b8b80cc8bc6798acb9bd9b9296b96,hma,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,false,2,2,0,0,0,1
LESCONFIG_7d9b4a952cac9dcbdb46bd0d5aab7bcab,he,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,1,0,1,1,1,1
LESCONFIG_3a0bb4979cb34ce79c8b88bb99aafdcca,cw,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,true,0,2,0,1,1,0
LESCONFIG_32b785d9bcebdbf3d8ccc67eb59b98cce,ds,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,true,0,2,1,0,1,0
LESCONFIG_6d467a8c8bbcbb5ce8a7aa08d95cbadb0,an,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,0,3,1,0,1,1
LESCONFIG_7dd2b146aa9cc9992a3bd690a9cdfd9d9,taf,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,0,2,0,0,0,1
LESCONFIG_8cfc9b9d49daeb1c0a989df71bcccddd8,nvfp,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,true,2,0,1,1,0,1
LESCONFIG_1fc42d289a6ca9971aac1edf4ce1aac9d,pvh,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,false,2,3,0,1,0,1
LESCONFIG_7ddda2aad2ca67964acd24d794146ade9,ls,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,true,0,3,0,0,0,1
LESCONFIG_1961ebbecba28b8d8a1ccd9bb34abbf9d,IRMA,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,true,0,2,1,1,0,1
LESCONFIG_0da7c549ccc8cd1c18c74b8c6dbabcb5d,vb,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,0,1,0,1,1,1
LESCONFIG_28aa7ac4619da3b279dda90b5daaad9db,ode,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,0,1,0,0,0,0
LESCONFIG_dd93298deaf0aabcd91bde8addcce0894,awo,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,2,1,0,0,0,1
LESCONFIG_50cbcbb9cec98029d25ccc5c999ced88d,gea,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,true,0,2,0,1,1,1
LESCONFIG_a5cab80b3dda3db939adddb9bbd6d6bba,sp,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,false,0,3,0,0,1,1
LESCONFIG_fe3ad7c4bda1d229c8a95dca984bd9fc8,aavr,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,1,1,0,1,0,0
LESCONFIG_adbcccc88e99a86dc459bc8aa848a9eab,acdr,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,false,2,3,1,1,0,0
LESCONFIG_8b84589b6ce23bdcac3b986a69a98dfd9,pd,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,2,3,1,1,0,0
LESCONFIG_0d1ab9c35ccdadac54ca8aacb783eb829,sh,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,true,0,0,0,1,0,1
LESCONFIG_0add88fc19cbca609a19bd1acdc82b9a3,seh,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,false,0,1,0,1,1,1
LESCONFIG_f55d6c0bcbdd68d8c9ca9adb2c061ad94,rd,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,true,1,1,1,0,0,1
LESCONFIG_107d8a8dfc9cc73a3abcabdccccad82ab,mc,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,false,0,2,1,0,1,1
LESCONFIG_8066edfddab3bbd893ae4388a5d496c8a,fs,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,true,0,0,1,1,1,1
LESCONFIG_267aaecbabdd24dc943b37d919ad7daed,lc,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,false,true,0,3,1,0,0,0
LESCONFIG_68908bcc6dbb9dbcd6189c9ca9ba948cc,ca,USER_8d1b2c21c464ba24cf1d880bdcf0dd78b,true,true,1,0,0,0,0,1
LESCONFIG_8aedfdba5bdd9d918ba4cbb8ca8a9ba61,ma,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,false,0,1,0,1,0,1
LESCONFIG_86f9b4e29b48aa69a9898ca8a2c8a8cbb,hma,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,2,3,1,1,1,0
LESCONFIG_7a79d0ac52caa9daca93057bbdbbbcccb,he,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,1,0,0,0,0,1
LESCONFIG_eb2fb1c39ddbacad2fac9bcd61a8caa7f,cw,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,0,0,1,1,0,0
LESCONFIG_9d69a56cbcc908d5c4ba90b4fdca673d3,ds,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,0,3,1,1,1,1
LESCONFIG_1d7bd88ddd80ce228ad18394d625c6ddd,an,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,0,3,1,0,1,0
LESCONFIG_33a3aae779b37d09abdea9cccb6a9ebce,taf,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,false,true,0,0,1,0,0,1
LESCONFIG_6d5ab9d54bdbcb806dddaf312c98dc284,nvfp,USER_4f5a2a59d9c8983dd589ba37ddd8b6c0e,true,true,2,2,0,1,1,1
